# cycles  fidelity            EL avg              EL var              ||MSE gradient||    ratio accepted samples
5580      0.87216             2.10857             2.40371             2.19006             0.999958333333333   
5581      0.86393             1.90843             2.97880             2.10752             1.0                 
5582      0.95238             2.11915             0.73193             1.51392             0.999958333333333   
5583      0.92822             2.19917             0.56887             0.47195             1.0                 
5584      0.88129             2.27566             0.84314             1.45562             0.999958333333333   
5585      0.83297             2.08612             2.67372             5.50003             1.0                 
5586      0.85259             1.90887             3.74125             2.21812             1.0                 
5587      0.81201             2.35899             5.84273             5.76053             1.0                 
5588      0.74871             1.70790             4.56131             4.36198             1.0                 
5589      0.83787             1.77081             7.40554             2.85175             1.0                 
5590      0.86450             1.84438             2.88709             1.50908             0.999958333333333   
5591      0.88584             2.21188             1.41713             0.82948             0.999958333333333   
5592      0.87170             1.99093             2.18480             1.90227             0.999958333333333   
5593      0.88550             2.11616             1.84332             1.14006             1.0                 
5594      0.84254             2.06100             2.70275             1.84842             1.0                 
5595      0.91129             2.21305             0.55123             0.65153             0.999958333333333   
5596      0.89604             1.84334             1.99432             0.84443             0.999958333333333   
5597      0.90207             2.15216             2.06445             1.11958             1.0                 
5598      0.90292             2.07887             1.50318             0.75764             1.0                 
5599      0.93448             2.18525             1.49239             1.05354             1.0                 
5600      0.85229             1.96786             4.00566             1.86529             0.999958333333333   
5601      0.80461             1.62667             5.35384             3.32595             0.999958333333333   
5602      0.74178             1.65141             6.64951             4.93511             0.999958333333333   
5603      0.93765             2.17158             0.93517             1.32284             1.0                 
5604      0.85123             4.32654             82507.80615         26.41096            1.0                 
5605      0.86378             2.18544             2.72859             1.49121             0.999958333333333   
5606      0.92165             2.08714             1.23802             0.76301             0.999958333333333   
5607      0.87033             2.24141             2.92739             3.01505             1.0                 
5608      0.93304             2.11439             0.70386             1.45090             1.0                 
5609      0.78638             1.63034             9.07718             4.83016             0.999958333333333   
5610      0.80278             1.74855             144.17714           4.06479             0.999958333333333   
5611      0.97329             2.22378             0.58397             1.59048             1.0                 
5612      0.82523             1.89097             4.64686             2.94895             0.999958333333333   
5613      0.74764             2.52481             2.55401             9.08052             1.0                 
5614      0.89611             2.34284             1.23441             3.65542             0.999958333333333   
5615      0.91001             2.13853             1.84228             0.79551             0.999958333333333   
5616      0.89214             2.09549             1.26589             0.97572             0.999916666666667   
5617      0.81920             1.89130             3.27809             2.68953             1.0                 
5618      0.93759             2.07748             0.79650             0.78149             0.999958333333333   
5619      0.87523             3.18946             41680.24380         13.62035            0.999958333333333   
5620      0.72398             2.28738             44455.70069         3.53056             1.0                 
5621      0.79893             1.91562             72.23395            4.82116             0.999958333333333   
5622      0.83278             1.96983             2.30071             1.90107             0.999958333333333   
5623      0.90346             2.21019             1.15132             2.25185             0.999958333333333   
5624      0.85627             1.63708             786.03006           6.19180             1.0                 
5625      0.79246             1.00589             4784.52701          17.43010            0.999958333333333   
5626      0.82560             1.76738             3.17300             2.76440             1.0                 
5627      0.90499             2.01686             2.15694             0.90972             1.0                 
5628      0.85437             1.77651             4.43883             1.58116             0.999958333333333   
5629      0.85244             2.26528             5.80566             2.09733             1.0                 
5630      0.84523             2.24179             15.56980            5.70483             1.0                 
5631      0.77268             3.12129             85463.29607         13.21419            0.999875            
5632      0.82134             2.02337             5.66997             3.53687             1.0                 
5633      0.94512             2.35039             1.15629             0.57820             1.0                 
5634      0.72321             1.09825             1093.44283          12.54797            0.999958333333333   
5635      0.93639             1.85439             1.76501             1.84647             1.0                 
5636      0.75100             1.87181             4.80867             7.13553             0.999958333333333   
5637      0.83668             3.16732             87536.48077         12.21169            0.999958333333333   
5638      0.90953             2.15074             2.80150             0.91957             0.999916666666667   
5639      0.79843             1.93442             4.95521             2.72349             1.0                 
5640      0.91500             2.20111             1.51599             1.20289             0.999958333333333   
5641      0.87443             2.21222             1.86552             2.04339             0.999958333333333   
5642      0.83880             1.97072             2.33890             1.62141             1.0                 
5643      0.90803             1.96948             1.49308             1.11258             1.0                 
5644      0.94042             2.14675             0.85408             0.93947             1.0                 
5645      0.88628             2.03214             1.39254             1.32660             0.999958333333333   
5646      0.81217             1.86975             4.44375             5.13928             1.0                 
5647      0.91514             2.04811             1.32226             1.90418             0.999916666666667   
5648      0.95273             2.28011             0.80992             0.80606             0.999958333333333   
5649      0.98153             2.16291             0.66039             1.93016             1.0                 
5650      0.83904             1.89578             1.95190             2.02544             1.0                 
5651      0.91723             1.78311             2.61141             3.27417             0.999958333333333   
5652      0.89830             2.12665             1.67391             1.65463             1.0                 
5653      0.91138             2.38930             1.43642             2.78600             1.0                 
5654      0.84730             2.11010             1.69890             2.64920             1.0                 
5655      0.92254             1.93425             1.42835             1.30188             1.0                 
5656      0.93402             2.24873             0.70198             1.96843             1.0                 
5657      0.84204             1.43621             748.22468           7.97849             0.999958333333333   
5658      0.93741             2.09668             0.97455             1.65915             1.0                 
5659      0.78767             2.89902             4.71066             14.20264            0.999958333333333   
5660      0.83522             1.68015             19.37709            3.53573             0.999958333333333   
5661      0.90019             2.35257             1.13096             4.78910             1.0                 
5662      0.90322             1.92605             2.22860             1.08961             1.0                 
5663      0.95900             2.09717             0.80006             1.55162             0.999958333333333   
5664      0.92831             1.93340             1.14889             1.39896             0.999916666666667   
5665      0.90141             1.83672             2.33504             1.77677             0.999916666666667   
5666      0.88356             2.04374             2.32692             1.67851             1.0                 
5667      0.87076             1.80456             2.89858             2.00949             0.999958333333333   
5668      0.91915             2.00192             1.49039             0.95028             1.0                 
5669      0.93436             2.27244             0.93412             0.69972             1.0                 
5670      0.90806             2.09919             1.78697             1.23807             0.999916666666667   
5671      0.90408             1.83257             1.47191             1.34896             1.0                 
5672      0.92405             1.95476             1.57935             1.54715             1.0                 
5673      0.77277             1.25481             241.72177           7.44356             0.999958333333333   
5674      0.29738             6.18584             1224.49311          28.33528            1.0                 
5675      0.84512             1.81587             5.81908             2.56612             0.999916666666667   
5676      0.96669             2.21542             0.86415             1.62317             0.999958333333333   
5677      0.93060             2.31243             0.70662             1.42081             1.0                 
5678      0.92617             2.19936             0.87795             0.59786             0.999958333333333   
5679      0.89425             2.04496             2.93661             2.14492             1.0                 
5680      0.83496             7.17740             221777.69110        55.91978            0.999958333333333   
5681      0.78288             1.87238             6.17237             3.39659             0.999958333333333   
5682      0.91454             2.08663             2.53819             1.15677             0.999958333333333   
5683      0.86373             2.00167             4.15361             3.28854             1.0                 
5684      0.91360             2.02505             1.92684             1.18495             1.0                 
5685      0.95500             2.20867             1.30036             1.02229             0.999958333333333   
5686      0.93833             2.15945             0.87714             1.34618             1.0                 
5687      0.89743             2.11773             1.60508             1.24641             1.0                 
5688      0.91267             2.18460             2.03782             1.40285             0.999958333333333   
5689      0.92730             2.13203             1.05060             1.84326             1.0                 
5690      0.76095             8.52810             264050.75974        83.35148            0.999958333333333   
5691      0.83223             1.71688             4.95889             2.92171             1.0                 
5692      0.79607             3.78073             88518.42411         17.76885            0.999958333333333   
5693      0.86186             2.09415             4.50081             2.98061             1.0                 
5694      0.87834             1.88517             2.08560             2.00870             1.0                 
5695      0.87879             2.04387             2.13482             1.05333             1.0                 
5696      0.80335             1.93912             2.19389             2.63124             1.0                 
5697      0.88913             2.18938             2.75878             2.45990             0.999958333333333   
5698      0.84583             1.94318             2.31061             1.54553             0.999958333333333   
5699      0.92235             2.15066             1.56514             2.06257             1.0                 
5700      0.92442             2.26562             0.64908             0.89489             1.0                 
5701      0.91310             2.14894             1.17348             1.17572             1.0                 
5702      0.73396             3.29306             6.63689             17.08885            0.999875            
5703      0.82980             1.99194             4.54499             3.00252             1.0                 
5704      0.85795             2.15723             0.94645             2.42574             1.0                 
5705      0.82342             2.05081             2.45000             1.64098             0.999958333333333   
5706      0.86610             2.10780             2.17809             1.44050             1.0                 
5707      0.83522             1.78589             4.19977             1.38867             0.999958333333333   
5708      0.84234             2.06660             7.11825             2.74459             0.999958333333333   
5709      0.66347             2.37473             7.37900             7.42275             0.999958333333333   
5710      0.80159             1.85301             5.34435             2.45363             1.0                 
5711      0.81734             2.14488             3.08921             3.93913             1.0                 
5712      0.86034             2.11992             0.78906             1.94461             0.999958333333333   
5713      0.83996             3.15409             2.92143             3.79420             1.0                 
5714      0.84912             1.82683             2.46614             2.11910             1.0                 
5715      0.84436             1.97771             2.28824             2.19903             0.999958333333333   
5716      0.87385             2.06908             1.42265             1.59809             0.999958333333333   
5717      0.82144             2.02239             11.07644            2.63627             0.999958333333333   
5718      0.85447             2.00788             3.28428             1.29107             0.999916666666667   
5719      0.89017             2.19574             1.49205             0.97372             0.999958333333333   
5720      0.69066             3.89441             139867.81217        25.91668            0.999958333333333   
5721      0.85825             2.04065             1.31910             1.67199             0.999958333333333   
5722      0.84536             2.13281             3.44030             1.81811             0.999916666666667   
5723      0.88397             2.33920             2.05602             1.40982             1.0                 
5724      0.93517             2.19383             0.84341             0.82247             0.999958333333333   
5725      0.92051             2.11736             1.06820             0.94773             0.999958333333333   
5726      0.81214             1.96691             1.06838             2.10422             0.999958333333333   
5727      0.85666             1.76565             0.98465             1.07643             1.0                 
5728      0.91385             2.24350             0.93260             1.06656             1.0                 
5729      0.81790             2.14018             1.18811             2.77752             0.999958333333333   
5730      0.92876             2.21027             0.65685             0.93029             1.0                 
5731      0.96019             2.15920             0.92240             1.80683             0.999958333333333   
5732      0.91152             2.05574             1.37171             0.85652             0.999958333333333   
5733      0.77586             1.81234             272.93966           4.55616             1.0                 
5734      0.90207             2.10879             1.50038             0.66212             1.0                 
5735      0.85811             2.42382             3.19410             2.33988             1.0                 
5736      0.81776             1.93936             2.71426             2.59079             0.999958333333333   
5737      0.85321             2.05645             1.71939             1.03532             1.0                 
5738      0.84313             2.30339             1.05463             2.54251             1.0                 
5739      0.68084             2.88883             45255.24257         11.24938            0.999958333333333   
5740      0.82254             1.83763             3.37050             2.08971             0.999916666666667   
5741      0.84303             5.73007             135878.23983        42.17961            1.0                 
5742      0.88733             2.31375             1.34167             4.04025             0.999916666666667   
5743      0.79160             1.53870             5.42203             3.06184             0.999958333333333   
5744      0.83069             1.71743             2.68750             1.34325             1.0                 
5745      0.77600             1.90424             6.65261             4.08628             0.999958333333333   
5746      0.79418             2.46627             0.97979             3.87460             0.999958333333333   
5747      0.86071             1.95741             2.26590             1.56458             1.0                 
5748      0.77445             2.57409             4.17605             4.58973             0.999958333333333   
5749      0.79868             1.95153             3.98809             3.30477             0.999958333333333   
5750      0.84330             2.03033             3.32868             2.20198             0.999916666666667   
5751      0.77609             4.42166             91063.80162         30.73217            1.0                 
5752      0.81276             2.22221             1.45095             3.80566             0.999958333333333   
5753      0.84229             1.99817             2.43046             1.14224             0.999958333333333   
5754      0.80052             1.82539             4.10385             3.47698             0.999958333333333   
5755      0.82110             2.31185             1.27932             3.22824             0.999958333333333   
5756      0.73660             4.49437             91355.03115         30.02867            1.0                 
5757      0.81674             2.22231             1.56903             3.38439             0.999958333333333   
5758      0.81911             1.88685             3.53201             2.53042             0.999958333333333   
5759      0.82379             2.02399             3.91391             4.24971             0.999958333333333   
5760      0.77080             1.84405             6.46506             4.63827             0.999958333333333   
5761      0.79005             1.81630             3.61479             2.61013             0.999958333333333   
5762      0.87194             2.16561             1.51000             1.18265             1.0                 
5763      0.83076             1.72958             3.15386             1.92710             0.999958333333333   
5764      0.82399             2.09584             1.44735             1.86627             1.0                 
5765      0.75596             2.40047             2.86420             3.19260             1.0                 
5766      0.85316             2.06053             1.99173             1.08494             0.999958333333333   
5767      0.88152             2.08224             0.71786             1.38632             0.999916666666667   
5768      0.76946             1.78602             3.65261             2.58907             0.999958333333333   
5769      0.46458             5.43509             19.03410            25.89336            1.0                 
5770      0.63220             2.30440             48238.37799         6.09225             0.999958333333333   
5771      0.86816             2.14476             1.30604             1.06935             0.999916666666667   
5772      0.83965             1.97214             2.42152             1.42932             0.999916666666667   
5773      0.88144             2.05788             1.71890             0.92671             0.999958333333333   
5774      0.78927             2.34038             1.39492             5.72587             1.0                 
5775      0.67366             1.41520             8.63164             6.66279             0.999875            
5776      0.81330             3.15603             46463.72738         13.00064            0.999958333333333   
5777      0.79873             2.21931             3.80950             3.21443             1.0                 
5778      0.86564             2.30697             1.67458             2.99409             0.999958333333333   
5779      0.84331             2.07382             3.33267             1.47415             0.999958333333333   
5780      0.86241             2.04776             2.81158             1.86671             0.999916666666667   
5781      0.87494             2.03138             2.09516             1.76659             0.999958333333333   
5782      0.90409             2.43775             0.40582             0.66860             1.0                 
5783      0.94092             2.45146             1.01678             2.98672             1.0                 
5784      0.70835             1.88244             19.30531            4.26712             0.999958333333333   
5785      0.95134             2.43342             1.26430             3.05654             0.999916666666667   
5786      0.84352             2.16536             3.23307             1.65576             0.999916666666667   
5787      0.85409             2.22200             2.52289             3.31385             0.999958333333333   
5788      0.81152             1.69033             4.21386             3.72219             0.999958333333333   
5789      0.79880             1.99755             13.28494            3.92429             0.999958333333333   
5790      0.70640             3.91356             144465.31369        23.96952            0.999958333333333   
5791      0.80709             2.14531             5.24266             1.87544             1.0                 
5792      0.69509             1.68408             9.05411             4.56389             1.0                 
5793      0.90934             2.33904             1.21180             1.53958             1.0                 
5794      0.92260             2.08744             0.69322             0.63413             0.999916666666667   
5795      0.69441             3.71536             95148.89843         25.99983            0.999958333333333   
5796      0.88852             2.34995             1.52140             1.36655             0.999958333333333   
5797      0.77894             1.90076             3.13016             3.08191             1.0                 
5798      0.86630             2.27611             1.13182             1.38950             0.999916666666667   
5799      0.76649             1.61298             6.61226             4.55242             0.999958333333333   
5800      0.75950             2.06040             72.27815            5.16500             0.999916666666667   
5801      0.72286             1.12899             2712.78207          8.73597             0.999916666666667   
5802      0.65407             2.07373             8.10331             8.89702             1.0                 
5803      0.87611             2.18321             0.86779             1.07190             0.999958333333333   
5804      0.82055             1.96977             4.80865             1.75325             0.999958333333333   
5805      0.83144             1.81996             1.67350             1.80631             0.999958333333333   
5806      0.90658             1.99485             1.11601             1.05289             1.0                 
5807      0.87827             2.09052             0.77645             1.35937             1.0                 
5808      0.81627             1.74040             2.88181             3.05702             0.999916666666667   
5809      0.67618             1.83655             5.61994             5.61476             1.0                 
5810      0.73428             2.17647             6.03091             4.54350             0.999958333333333   
5811      0.81523             2.08238             2.10638             1.81542             1.0                 
5812      0.85494             2.41638             0.93822             1.79745             1.0                 
5813      0.82979             1.94533             1.48021             1.15447             1.0                 
5814      0.89795             2.16920             1.87070             0.69480             1.0                 
5815      0.86809             1.90710             2.07917             1.06947             0.999958333333333   
5816      0.73636             1.76133             5.76533             3.98050             1.0                 
5817      0.89957             2.10909             1.04582             0.68206             0.999958333333333   
5818      0.91269             2.01661             1.02873             1.64617             0.999916666666667   
5819      0.88872             2.30151             0.83415             0.93191             0.999916666666667   
5820      0.90080             2.23477             1.34881             0.94372             0.999958333333333   
5821      0.68484             2.11495             2.94420             8.89322             0.999958333333333   
5822      0.86118             1.90868             2.24628             1.65913             0.999916666666667   
5823      0.84515             1.91117             4.84268             1.27615             0.999916666666667   
5824      0.81096             1.75566             4.90171             2.36333             1.0                 
5825      0.70959             1.82803             6.05972             5.02987             0.999958333333333   
5826      0.88966             2.06818             1.51924             0.69779             1.0                 
5827      0.86642             2.03682             2.02793             1.41960             1.0                 
5828      0.86363             1.98380             1.78904             1.71056             0.999958333333333   
5829      0.80587             1.89708             4.53860             2.73515             1.0                 
5830      0.88202             2.11705             1.36261             0.84119             1.0                 
5831      0.87760             2.02456             1.53760             1.48997             1.0                 
5832      0.83579             2.17157             3.22890             2.62314             0.999958333333333   
5833      0.94203             2.17396             0.86716             1.03356             1.0                 
5834      0.85409             2.25428             1.86078             2.38356             0.999958333333333   
5835      0.84757             1.79055             3.01675             2.10292             1.0                 
5836      0.74424             1.95331             3.57621             3.15754             0.999958333333333   
5837      0.81623             2.65710             1.79384             9.31818             0.999958333333333   
5838      0.86799             2.27881             2.71885             1.95348             1.0                 
5839      0.73141             1.78570             117.06540           7.98927             1.0                 
5840      0.85481             1.82709             2.82803             1.18957             0.999958333333333   
5841      0.88899             2.02630             2.08960             2.50023             1.0                 
5842      0.82218             1.56891             370.18204           5.42306             1.0                 
5843      0.82612             2.13143             2.56072             2.74674             0.999958333333333   
5844      0.88102             1.93108             1.66038             1.42293             1.0                 
5845      0.89301             2.25538             2.33653             1.54019             1.0                 
5846      0.93374             2.13467             1.10497             0.82382             0.999916666666667   
5847      0.93635             2.41407             0.90524             1.43615             1.0                 
5848      0.87199             2.10800             1.66059             2.36410             1.0                 
5849      0.90761             2.27465             1.67869             2.35687             1.0                 
5850      0.88494             2.12010             1.61601             1.30452             0.999875            
5851      0.85541             1.87781             3.23686             2.11106             0.999916666666667   
5852      0.75814             2.70692             3.20544             10.50308            1.0                 
5853      0.89435             2.19584             0.87752             0.94843             1.0                 
5854      0.88803             1.80270             2.31401             1.43607             0.999958333333333   
5855      0.81315             2.21827             3.76755             6.22108             0.999958333333333   
5856      0.86254             2.39009             1.35604             2.41207             1.0                 
5857      0.89225             2.50351             1.63276             5.24407             1.0                 
5858      0.95916             1.89854             1.07221             2.20658             1.0                 
5859      0.90849             2.20621             1.59125             0.88922             0.999958333333333   
5860      0.92670             2.09055             1.60310             1.09210             1.0                 
5861      0.69478             6.08797             199024.84224        75.74273            0.999958333333333   
5862      0.98074             2.00252             0.77613             2.72227             0.999916666666667   
5863      0.82647             1.76375             3.82464             2.04887             0.999916666666667   
5864      0.94636             2.16990             0.71959             0.73780             1.0                 
5865      0.89109             2.17395             1.43264             1.77243             1.0                 
5866      0.92985             2.15706             1.29878             0.83295             1.0                 
5867      0.93129             2.08035             1.23908             0.84446             0.999958333333333   
5868      0.88031             1.91659             1.76670             1.25110             1.0                 
5869      0.89606             2.28563             1.54925             0.86613             1.0                 
5870      0.70197             1.70028             5.50668             5.03648             0.999958333333333   
5871      0.90892             2.42857             1.21894             0.97151             1.0                 
5872      0.85947             1.98483             3.66372             1.84064             0.999958333333333   
5873      0.88763             2.09636             1.45677             0.72376             0.999958333333333   
5874      0.90183             2.34464             2.22573             1.20316             1.0                 
5875      0.75592             2.98822             50513.65560         20.68431            1.0                 
5876      0.88368             2.02768             2.13889             1.13751             1.0                 
5877      0.91976             2.02412             1.65861             1.20385             0.999875            
5878      0.87326             2.16121             4.20459             1.19039             1.0                 
5879      0.88063             2.08129             1.64787             1.24889             1.0                 
5880      0.75389             2.30317             52746.24918         4.34501             1.0                 
5881      0.84273             3.09794             52586.30303         9.10221             1.0                 
5882      0.90070             2.21790             1.22746             1.27781             0.999958333333333   
5883      0.90546             2.00948             1.74480             0.94251             1.0                 
5884      0.93525             2.11480             0.77451             0.92884             0.999958333333333   
5885      0.86762             2.03573             2.91038             1.92948             1.0                 
5886      0.90224             2.24252             1.48325             0.84240             1.0                 
5887      0.91103             2.07827             1.17125             0.56753             0.999958333333333   
5888      0.90183             2.07444             1.46277             0.79911             1.0                 
5889      0.86327             2.00028             3.38185             1.67711             0.999958333333333   
5890      0.91640             2.28159             1.54657             2.02837             0.999958333333333   
5891      0.95301             2.08062             1.18941             2.12426             1.0                 
5892      0.92852             1.90091             0.87958             2.31521             0.999958333333333   
5893      0.87732             1.97659             1.41774             0.77086             0.999958333333333   
5894      0.83242             4.31896             101643.43600        31.75456            0.999958333333333   
5895      0.82979             2.05892             5.35903             2.36933             0.999958333333333   
5896      0.87942             1.99215             2.78114             2.04953             1.0                 
5897      0.82776             2.04952             4.21397             1.98543             0.999958333333333   
5898      0.83586             2.05449             1.45095             1.89361             0.999958333333333   
5899      0.85883             2.19061             1.19080             1.07525             0.999958333333333   
5900      0.85085             1.90248             2.03818             1.35332             0.999958333333333   
5901      0.83635             3.12634             50936.16371         14.33105            1.0                 
5902      0.90657             2.07779             1.59339             0.75666             1.0                 
5903      0.74491             1.86343             5.55852             3.06258             1.0                 
5904      0.88215             1.99701             1.34748             0.77025             1.0                 
5905      0.91711             2.24905             0.92145             0.58620             0.999958333333333   
5906      0.88515             2.04855             0.78169             0.92875             1.0                 
5907      0.91108             2.14126             1.18276             0.86480             0.999916666666667   
5908      0.83115             2.06912             2.37379             2.72428             1.0                 
5909      0.89547             2.07271             1.02635             1.22596             0.999958333333333   
5910      0.90767             2.05235             1.35796             0.77401             1.0                 
5911      0.91074             2.60266             1.15443             3.10729             0.999958333333333   
5912      0.85860             2.16174             1.95893             1.84941             1.0                 
5913      0.93337             2.47130             0.76476             3.98871             1.0                 
5914      0.84784             2.10604             2.10632             1.70797             0.999875            
5915      0.83363             4.52642             103208.64804        32.93766            0.999958333333333   
5916      0.65224             1.43115             479.47485           17.44286            1.0                 
5917      0.77365             4.07980             103324.22491        19.87997            1.0                 
5918      0.88748             2.28216             1.03839             1.29168             0.999958333333333   
5919      0.85069             2.30613             3.15437             2.99078             1.0                 
5920      0.76875             1.79611             9.91495             3.82534             0.999958333333333   
5921      0.67960             5.52507             153645.16175        50.61786            1.0                 
5922      0.87577             1.91665             1.92863             1.91137             0.999958333333333   
5923      0.89367             2.30022             2.35651             2.76735             1.0                 
5924      0.93389             2.06119             0.91512             0.81183             1.0                 
5925      0.88028             2.13180             0.76321             0.78249             0.999875            
5926      0.75404             1.88443             40.93349            5.08393             1.0                 
5927      0.89023             2.07818             1.53552             1.08022             1.0                 
5928      0.84327             2.14519             1.11518             0.88447             0.999958333333333   
5929      0.73322             2.16548             1.84152             2.34786             0.999958333333333   
5930      0.86013             2.11963             1.25542             0.69539             1.0                 
5931      0.87712             2.19582             2.43645             1.57442             1.0                 
5932      0.91441             2.37217             0.71674             0.73917             1.0                 
5933      0.88019             2.12713             0.71746             1.72615             0.999916666666667   
5934      0.76405             2.06885             2.30817             2.58439             0.999958333333333   
5935      0.83985             2.17064             2.14843             0.93902             0.999791666666667   
5936      0.87828             2.01362             2.08105             1.45898             1.0                 
5937      0.81755             2.14292             1.91441             3.40022             0.999958333333333   
5938      0.94626             2.18266             0.72443             1.50930             0.999958333333333   
5939      0.79675             2.03831             3.79774             3.03575             0.999916666666667   
5940      0.93531             2.11614             0.75821             1.35624             1.0                 
5941      0.80799             2.07251             2.69737             1.99612             1.0                 
5942      0.79120             1.99054             4.16789             2.54172             1.0                 
5943      0.87933             2.46843             1.81748             2.50341             0.999916666666667   
5944      0.85369             2.10288             1.17264             0.63082             0.999958333333333   
5945      0.85504             2.12678             1.62315             1.36204             0.999958333333333   
5946      0.90366             2.05717             1.23972             1.03738             0.999958333333333   
5947      0.87097             1.91644             0.75056             0.96167             0.999958333333333   
5948      0.86295             2.44804             1.45424             2.96104             0.999958333333333   
5949      0.90608             2.05228             0.65626             1.27091             1.0                 
5950      0.83578             1.94468             1.16712             0.87214             1.0                 
5951      0.85822             2.03836             2.72182             1.78881             0.999958333333333   
5952      0.89296             2.12978             0.57544             0.51833             0.999958333333333   
5953      0.89218             2.16868             0.56645             1.36502             1.0                 
5954      0.83687             1.73867             3.19138             2.65413             1.0                 
5955      0.83613             1.91971             3.20223             1.95434             0.999958333333333   
5956      0.81551             1.81038             4.00874             2.75420             0.999875            
5957      0.91028             2.07625             1.24052             0.70396             1.0                 
5958      0.93878             2.17317             0.49617             0.46724             0.999958333333333   
5959      0.87945             2.08260             1.38022             1.27024             0.999958333333333   
5960      0.90488             2.22512             1.86173             1.08878             1.0                 
5961      0.86512             2.30916             0.61431             0.60617             0.999958333333333   
5962      0.85023             1.98061             1.15023             0.66348             1.0                 
5963      0.85066             2.10325             1.62351             2.31153             0.999958333333333   
5964      0.95638             2.26670             0.40346             1.57374             0.999958333333333   
5965      0.71380             1.77310             3.50926             3.12464             1.0                 
5966      0.90036             2.48971             1.31209             1.74419             0.999958333333333   
5967      0.74354             2.12270             2.63395             2.30395             0.999958333333333   
5968      0.88645             2.00642             0.86426             0.71012             1.0                 
5969      0.79246             2.07663             1.31446             2.51070             0.999958333333333   
5970      0.83619             2.04997             2.07119             1.29489             1.0                 
5971      0.83262             1.97566             1.95410             1.64057             0.999958333333333   
5972      0.86301             2.10576             1.67448             0.94824             0.999958333333333   
5973      0.87002             2.52528             1.62931             4.96769             0.999958333333333   
5974      0.96708             2.22652             0.54139             1.95299             1.0                 
5975      0.70979             1.93884             1.77950             2.82313             0.999958333333333   
5976      0.80037             2.07712             3.85423             3.85734             1.0                 
5977      0.89069             2.22996             1.71359             0.73175             0.999958333333333   
5978      0.91415             2.37004             0.75705             2.03907             1.0                 
5979      0.65990             2.03944             54820.93307         2.79580             1.0                 
5980      0.80499             1.95804             2.40957             2.49189             1.0                 
5981      0.67178             1.20459             772.32184           9.77366             0.999958333333333   
5982      0.87248             2.04378             1.26917             1.30107             1.0                 
5983      0.79227             1.74801             3.30770             1.57031             0.999916666666667   
5984      0.84201             1.98162             2.12501             1.19224             0.999958333333333   
5985      0.86034             2.18824             1.60184             1.92278             0.999958333333333   
